Scenario,Trial,Seed,Alpha,Beta,Gamma,Drones,Victims,Score
ScenarioSize64Probes32GlobalExploreB,132,2392680491109428476,0.5,0.5,0.0,32,263,0
ScenarioSize64Probes32GlobalExploreB,133,3866198558357324097,0.5,0.5,0.0,32,249,0
ScenarioSize64Probes32GlobalExploreB,134,1395931845597272999,0.5,0.5,0.0,32,238,0
ScenarioSize64Probes32GlobalExploreB,135,2411645404100907887,0.5,0.5,0.0,32,231,0
ScenarioSize64Probes32GlobalExploreB,136,3005318628866213391,0.5,0.5,0.0,32,267,0
ScenarioSize64Probes32GlobalExploreB,137,1188136200599286222,0.5,0.5,0.0,32,245,0
ScenarioSize64Probes32GlobalExploreB,138,679805008651456991,0.5,0.5,0.0,32,227,0
ScenarioSize64Probes32GlobalExploreB,139,2317393341493435360,0.5,0.5,0.0,32,217,0
ScenarioSize64Probes32GlobalExploreB,140,4066160913880139597,0.5,0.5,0.0,32,246,0
ScenarioSize64Probes32GlobalExploreB,141,880879381715801850,0.5,0.75,0.0,32,356,0
ScenarioSize64Probes32GlobalExploreB,142,1726760884372734954,0.5,0.75,0.0,32,361,0
ScenarioSize64Probes32GlobalExploreB,143,4258223208824758363,0.5,0.75,0.0,32,342,0
ScenarioSize64Probes32GlobalExploreB,144,2933576904639372249,0.5,0.75,0.0,32,315,0
ScenarioSize64Probes32GlobalExploreB,145,1619482046725515514,0.5,0.75,0.0,32,331,0
ScenarioSize64Probes32GlobalExploreB,146,8295202924942681088,0.5,0.75,0.0,32,337,0
ScenarioSize64Probes32GlobalExploreB,147,6220178296303381513,0.5,0.75,0.0,32,332,0
ScenarioSize64Probes32GlobalExploreB,148,6524421527956593628,0.5,0.75,0.0,32,343,0
ScenarioSize64Probes32GlobalExploreB,149,1279641774440027009,0.5,0.75,0.0,32,345,0
ScenarioSize64Probes32GlobalExploreB,150,7094737511858396355,0.5,0.75,0.0,32,324,0
ScenarioSize64Probes32GlobalExploreB,151,7842193693029557975,0.5,0.75,0.0,32,346,0
ScenarioSize64Probes32GlobalExploreB,152,2392680491109428476,0.5,0.75,0.0,32,356,0
ScenarioSize64Probes32GlobalExploreB,153,3866198558357324097,0.5,0.75,0.0,32,347,0
ScenarioSize64Probes32GlobalExploreB,154,1395931845597272999,0.5,0.75,0.0,32,323,0
ScenarioSize64Probes32GlobalExploreB,155,2411645404100907887,0.5,0.75,0.0,32,334,0
ScenarioSize64Probes32GlobalExploreB,156,3005318628866213391,0.5,0.75,0.0,32,368,0
ScenarioSize64Probes32GlobalExploreB,157,1188136200599286222,0.5,0.75,0.0,32,332,0
ScenarioSize64Probes32GlobalExploreB,158,679805008651456991,0.5,0.75,0.0,32,350,0
